Date,Value
2013-04-28,32.57042361
2013-04-27,42.57794746
2013-04-26,50.84713758
2013-04-25,50.77780195
2013-04-24,79.62969215
2013-04-23,42.08181801
2013-04-22,45.88692146
2013-04-21,33.70386177
2013-04-20,47.63908441
2013-04-19,52.32051628
2013-04-18,75.99131193
2013-04-17,54.86451829
2013-04-16,47.7076591
2013-04-15,76.63350621
2013-04-14,50.74181733
2013-04-13,44.43812922
2013-04-12,55.21363942
2013-04-11,62.23017998
2013-04-10,69.92445334
2013-04-09,43.21464562
2013-04-08,48.65175566
2013-04-07,50.70171294
2013-04-06,42.12188594
2013-04-05,52.66033205
2013-04-04,79.62487035
2013-04-03,72.7152671
2013-04-02,57.61575904
2013-04-01,53.03664377
2013-03-31,54.29219339
2013-03-30,45.94568999
2013-03-29,76.29513174
2013-03-28,45.41463054
2013-03-27,58.81127579
